,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,monthly,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark_yn,aws_yn,excel_yn,job_simp,seniority,descr_length,comp_count
155,Senior Data Scientist,"₹ 5,68,966","Summary


Do you get excited by intellectually stimulating problems? The Senior Data Scientist has to have a mix of advanced technology, customer and strategic business acumen. You will work in and lead teams as technical domain expert addressing statistical, machine learning and data understanding problems. You will be part of a data science or cross-disciplinary team on commercially-facing development projects, typically involving large, complex data sets. These teams typically include statisticians, computer scientists, software developers, engineers, product managers, and analysts

What you get to do

Develop analytics solutions to address customer needs and opportunities
Work alongside software developers and data engineers to translate algorithms into commercially viable products and services
Work in technical teams in development, deployment, and application of analytics solutions, leveraging technical components
Take responsibility for insights, reports, annotated code, and other projects artifacts to document, archive, and communicate outcomes to client and prospects based on these
Be responsible for entire solutioning and implementation cycle: From definition of business questions and hypotheses, to data sourcing and preparation, model development, and insight generation. Output of these analyses will be the basis for strategic resource allocation by BU and Leadership
Collaborate closely with other functions to advise, and support Business leadership in various types of advanced quantitative analyses, including but not limited to: Marketing Mix Analysis, Advanced Segmentation & Targeting, Personalization, Chatbot & Personal Assistant, CLTV etc
Lead and mentor a highly motivated team with exceptional talent
Work with the Business Development team in the pre sales & pilot engagements for analytics engagements
Evangelize TEG’s vision through case studies, participation at conferences, and creating thought leadership articles

What you will need to make an Impact
Should maintain high standards of quality and thoroughness. Should be able to monitor accuracy and quality of others work
Ability to lead new initiatives, prepare project plans and other supporting information
Experience across verticals will be a plus
Strategic business acumen, focus on results, passion for keeping up with media and technology trends
Ability to influence cross-functional and upper management to impact decision-making
Ten years of progressive advanced analytics work experience
Experience in marketing mix modeling, promotional response and price modeling, forecasting, optimization, simulation, and/or decision analysis
Post-graduate degree (Master’s/Ph.D) in a quantitative field (Statistics, Management Science, Operations Research, Engineering, Finance, Applied Mathematics, Mathematics, Business Administration etc, from Tier-1 institute",3.1,"TEG Analytics
3.1",India,"Bengaluru, India",51 to 200 employees,2008,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,568966,568966,568966.0,TEG Analytics,India,0,12,0,1,0,0,0,data scientist,senior,2867,0
156,Data Scientist - 11,"₹ 5,39,777","Job Description

About Accenture :
Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations. Combining unmatched experience and specialized skills across more than 40 industries and all business functions —underpinned by the world’s largest delivery network — Accenture works at the intersection of business and technology to help clients improve their performance and create sustainable value for their stakeholders. With 492,000 people serving clients in more than 120 countries, Accenture drives innovation to improve the way the world works and lives. Visit us at www.accenture.com

Job description :
Accenture Strategy shapes our clients’ future, combining deep business insight with the understanding
of how technology will impact industry and business models. Our focus on issues such as digital disruption,
redefining competitiveness, operating and business models as well as the workforce of the future helps our
clients find future value and growth in a digital world. Today, every business is a digital business. Digital is
changing the way organizations engage with their employees, business partners, customers and communities how they manufacture and deliver products and services, and how they run their organizations. This is our unique differentiator. We seek people who recognize and understand the impact that digital and technology have on every industry and every sector, and share our passion to shape unique strategies that allow our clients to succeed in this environment.

Title: AS – Applied Intelligence - Level: Analyst

JD -
0-3 years of experience
B.Tech or Integrated M.Tech/M.SC from IIT/NIT - Mandatory
Hands on experience in Python – Mandatory
Open to travel
Qualifications
NA",3.9,"Accenture
3.9",Mumbai,"Dublin, Ireland",10000+ employees,1989,Company - Public,Consulting,Business Services,₹500+ billion (INR),"Cognizant Technology Solutions, EY, McKinsey & Company",0,539777,539777,539777.0,Accenture,Mumbai,0,31,1,1,0,0,0,data scientist,na,1824,3
157,Senior Data Scientist,"₹2,716K - ₹2,904K","Who you will work with:


The Data & Analytics (D&A) office is looking for multifaceted Data Engineer to help Cisco to unleash the power of data.

We have a huge amount of information from Cisco's Enterprise datasets, and you'll help provide data engineering and analytics solutions which will enable Cisco to be more data-driven to optimize its day to day operations and strategy. You will help make the data threading, data clean-up and traditional & predictive analytics available and consumable in ingenious new ways, and help build a community of ""Data Engineering & Analytics advocates” across the company to ensure adoption.

What You'll Do
Define and design the overall architecture of data analytic platform;
Drive architecture and data engineering capabilities in the data analytical platform;
Lead data engineers and data scientists, articulate business requirements and optimally translate into technical implementation plans;
Lead the design for application solutions that will solve data analytic needs;
Provide technical expertise to engineering teams.
Who You'll Work With
You will have an opportunity to work cross functionally with Customer Success, IT, Sales, Marketing, Product Teams
Who You Are:

Master's degree in Computer Science (PhD. is a very strong plus)
15+ years of research or R&D leadership experience
Willingness to work across teams and share knowledge and ideas beyond the immediate area of responsibility
Capability to stand up and formulate clear scientific and technical arguments supporting one’s opinion
Ability to quickly grasp the essence of the new technologies and be able to steer the team in the right direction
Can-do attitude with a strong drive to take the initiative and complete tasks
Experience of working in an Agile environment
Willingness to take full ownership for the work you're doing
Scripting, programming languages, and software packages for high-level data analysis such as Python or R
Bigdata frameworks such as Apache Kafka, Hadoop, Spark, etc.
Advanced modelling techniques
Programming tools such as version control, build tools, and documentation tools
Experience building production AI solutions
Advanced skills/experience in database systems or data warehousing, data analysis, ETL, solutions design;
Great problem solver; ability and ability to learn on your own and work in an ambiguous environment
Ability to manage multiple projects at the same time, working across time zones and cross-culturally; Ability to work as part of a team
Hands on experience in Data Science/Machine Learning
Excellent written and verbal communication skills.
Additional requirements that will be a plus
R&D experience in several of the following areas: Machine Learning and Data Science, Computer Science, Statistics, Artificial Intelligence, Data Mining, Pattern Recognition, Cloud Computing, Game Theory, Graph Theory
Scientific publication track in the area of machine learning and AI
Why Cisco


People, processes, data, and things. taking ambitious risks to shape the technologies that give us smart cities, connected cars, and handheld hospitals. And we do it in style with standout personalities who aren’t afraid to change the way the world works, lives, plays and learns. We are leaders with a point of view, tech geeks, pop culture aficionados, and we even have a few purple haired rock stars. We celebrate the creativity and diversity that fuels our innovation. We are dreamers and we are doers.

At Cisco, each person brings their groundbreaking talents to work as a team and make a difference.

Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.
We connect everything – people, process, data and things – and we use those connections to change our world for the better.
We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.
We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.
Colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Be you, with us! #WeAreCisco

Gem20",4.2,"Cisco Systems
4.2",Bengaluru,"San Jose, CA",10000+ employees,1984,Company - Private,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Alcatel-Lucent, Juniper Networks",0,2716,2904,2810.0,Cisco Systems,Bengaluru,0,36,1,1,1,0,1,data scientist,senior,4396,2
158,Senior Research Data Scientist,"₹ 11,31,904","We're looking for an
experienced Data Science Lead, specialised in statistics and inference,
to lead the research on the customer retail data collected through our solution
dunnhumby Beyond.

dunnhumby Beyond, our
newest solution enables brands and retailers across the UK to make the toughest
decisions by providing joined-up insights using the power of data
from over 100k shoppers who have downloaded our HuYu app. HuYu users opt
in to sharing various data in return for rewards and so build our connected
consumer panel.

You will be working directly
on this customer data, to create a methodology which applies robust science
logic and statistics to enable for the HuYu transactional panel to be
representative of the UK grocery market.

For this role, in additional to good
understanding of modern supervised and unsupervised machine learning
techniques, you will need to be able to demonstrate an advanced knowledge and
understanding of statistics and inference, with proven examples of application
such as:

-
You know how to validate if a sample is representative of the overall
population

You have experience of
weighting methods like iterative proportional fitting (raking), matching
propensity weighting, etc to correct any imbalances in the survey data between
the sample and the population.

Responsibilities and opportunities


·

Research panel weighting approaches

·

Research third party data and use what’s feely available to help

·

Research / use existing retailer data to help validate

·

Test and learn hypothesis

·

Collaborate with engineering team to implement your approach into
GCP production environment

·

Create monitoring approach and early warning system for when
working / broken

What you'll need:

Strong statistical knowledge with proven experience in applying on real data
Strong Python, R, SQL (Google Big Query)
Previous knowledge of weighting panels, e.g. Kantar, Nielson
Experience with unsupervised machine learning algorithms (K-means etc…)
Experience with supervised machine learning algorithms (regression, logistic, L1-regularisation, etc…)",3.6,"dunnhumby
3.6",Gurgaon,"Hammersmith, United Kingdom",1001 to 5000 employees,1989,Company - Private,Consulting,Business Services,₹50 to ₹100 billion (INR),-1,0,1131904,1131904,1131904.0,dunnhumby,Gurgaon,0,31,1,1,0,0,0,data scientist,senior,2093,0
159,"Data Scientist[ Image Processing, Computer Vision,tensorRT,keras]","₹ 4,31,041","Job Description

Job Description

Need Data Scientist - for our Fortune Wireless Ecosystem, who can contribute in Image Processing & Neural Network domain

NOTE:
Need someone who can join within 30 days.
Work Location: Magarpatta,Pune

Essential Requirements

5+ years of experience in understanding the problem statement, data handling/triage, selecting and improving neural network models using deep learning frameworks to solve business problems
Thorough understanding and experience of DL/AI/ML lifecycle - full neural network pipeline, starting from data collection to model building to experimental framework to data analytics
Developed/optimized various models in image domain
Computer Vision - Experience with object detection, tracking, classification, recognition using deep neural network
Hands on experience of popular frameworks (Tensorflow, Keras, MxNet, Caffe. CNTK, Theano / Pytorch, python), their strength and applicable AI use-cases.
Experience in design and developing deep neural networks for large datasets
Proven record of improving current models for accuracy and speed for specific use case

Good to have

Published research papers on neural network
PhD/Masters in DL/ML/AI domain.
Demonstrated prowess in ML in public competitions: Kaggle or participation at other worldwide competitions, etc
GitHub code repository
To book your appointment, please call 9898791075.

Perks and Benefits

Training/certifications + 5 Days + Other Fringe Benefits

Salary: Not Disclosed by Recruiter

Keyskills
PytorchTensorflowObject DetectionArtificial IntelligenceNeural NetworksCaffeKerasComputer VisionDeep LearningPython
Desired Candidate Profile
Please refer to the Job description above

Education-

UG:B.Sc - Computers, B.Tech/B.E. - Computers

PG:MS/M.Sc(Science) - Any Specialization, Computers, MCA - Computers, M.Tech - Computers

Doctorate:Ph.D - Computers, Doctorate Not Required

Company Profile

eInfochips Limited

eInfochips, an Arrow company, is a leading global provider of product engineering and semiconductor design services. With over 500+ products developed and 40M deployments in 140 countries, eInfochips continues to fuel technological innovations in multiple verticals. The company€™s service offerings include digital transformation and connected IoT solutions across various cloud platforms, including AWS and Azure.

Along with Arrow€™s $27B in revenues, 19,000 employees, and 345 locations serving over 80 countries, eInfochips is primed to accelerate connected products innovation for 150,000+ global clients. eInfochips acts as a catalyst to Arrow€™s Sensor-to-Sunset initiative and offers complete edge-to-cloud capabilities for its clients through Arrow Connect.
Industry

Semiconductors / Electronics

Functional Area

IT Software - Application Programming, Maintenance

Role Category

Programming & Design

Role

Team Lead/Technical Lead

Employment Type

Full Time, Permanent",3.6,"e-Infochips
3.6",Pune,"Ahmadabad, India",1001 to 5000 employees,1994,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,431041,431041,431041.0,e-Infochips,Pune,0,26,1,1,0,1,0,data scientist,na,2922,0
160,Jr. Data scientist,"₹1,450K - ₹1,599K","Responsibilities :
Responsibilities include Identify, develop and implement the appropriate statistical
techniques, algorithms and Deep learning / ML Models to create new, scalable solutions that
address business challenges across industry domains.
Define and develop, maintain and evolve data models, tools and capabilities.
Communicate your findings to the appropriate teams through visualisations.
Collaborate and communicate findings to diverse stakeholders.
Provide solutions but not limited to: Object detection/Image recognition, natural language
processing, Sentiment Analysis, Topic Modeling, Concept Extraction, Recommender
Systems, Text Classification, Clustering , Customer Segmentation & Targeting, Propensity
Modeling, Churn Modeling, Lifetime Value Estimation, Forecasting, Modeling Response to
Incentives, Marketing Mix Optimization, Price Optimization.

Qualifications and Experience :
Bachelors Computer Science, Information Systems, Machine Learning, Statistics,
Econometrics, Applied Mathematics, Operations Research or related technical degree with
ability to break complex business problems.
Minimum of 1 to 3 years of experience in a related position, as a data scientist or business
analyst building predictive analytics solutions for various types of business problems.
Knowledge of statistical techniques, machine learning algorithms and deep learning
frameworks like Tensorflow, Theano, Keras, Pytorch.
Minimum 1 years of Programming background and expertise in building models using at
least one of the following languages: Python, R ,Java, C,C++.",4.6,"Blackstraw
4.6",Chennai,"Tampa, FL",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1450,1599,1524.5,Blackstraw,Chennai,0,-1,1,1,0,0,0,data scientist,jr,1575,0
161,Director - Data Scientist/ Chief Data Scientist/Manager-Data Scientist,"₹ 5,43,185","About Zycus

Headquartered in Princeton, U.S. in 1998, Zycus has grown every day to be established as an organization which now is a leading global provider of complete Source-to-Pay suite of procurement performance solutions.

We develop cloud-based (SaaS) Source-to-Pay solutions for large global enterprises, and have successfully deployed about 200 solutions to over 1000 Global clients. We are proud to have as our clients, some of the best-of- breed companies across verticals like Manufacturing, Automotives, Banking and Finance, Oil and Gas, Food Processing, Electronics, Telecommunications, Chemicals, Health and Pharma, Education and more.

With a team of 1000+employees, we are present in India with 3 development centers at Bengaluru, Mumbai & Pune and offices in the U.S., U.K., Australia, Dubai, Netherlands and Singapore.

Know more about the LEADER of: Gartner’s 2013, 2015 & 2017 Magic Quadrant for Strategic Sourcing Application Suites and The Forrester Wave™: eProcurement, Q2 2017

We are in process of launching Merlin A.I. Studio™.

The artificial intelligence (AI)-based platform will allow procurement teams to to build and deploy bots across the source-to-pay process.

The bots will be used by firms leveraging more than 1,100 APIs from Zycus’ solution suite.

“By deploying the intelligent bots from Merlin A.I. Studio™, procurement can put themselves in cruise control mode as the bots work towards accomplishing tasks with zero human intervention,” The Fortune 500-serving firm explained in its press release

“Be it running an RFI event, discovering contract risks, negotiating with suppliers or transnational procurement; all one needs to do is launch the bot and see the magic unfold.”

“It will empower procurement to transform their routine, repetitive & mundane procurement tasks, so that time, effort & resources can be optimized towards more strategic initiatives.”

Requirements

We are especially looking for applicants with a strong background in Analytics and Data mining (Web, Social and Big data), Machine Learning and Pattern Recognition, Natural Language Processing and Computational Linguistics, Statistical Modelling and Inferencing, Information Retrieval, Large Scale Distributed Systems and Cloud Computing, Econometrics and Quantitative Marketing, Applied Game Theory and Mechanism Design, Operations Research and Optimization, Human Computer Interaction and Information Visualization. Applicants with a background in other quantitative areas are also encouraged to apply. If you are passionate about research and developing innovative technologies of interest to Zycus and the research community at large, the BigData Experience Lab may be the right place for you.

All successful candidates are expected to dive deep into problem areas of Zycus’s interest and invent technology solutions to not only advance the current products, but also to generate new product options that can strategically advantage Zycus

Skills
Master’s or Ph.D. in statistics, mathematics, or computer science
Experience using statistical computer languages such as R, Python, SQL, etc.
Experience in statistical and data mining techniques, including generalized linear model/regression, random forest, boosting, trees, text mining, social network analysis
Experience working with and creating data architectures
Knowledge of machine learning techniques such as clustering, decision tree learning, and artificial neural networks
Knowledge of advanced statistical techniques and concepts, including regression, properties of distributions, and statistical tests
5-7 years of experience manipulating data sets and building statistical models
Experience using web services: Redshift, S3, Spark, DigitalOcean, etc.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.
Experience visualizing/presenting data.
Director – Data Scientist will report in to Senior Vice President Engineering & the roles & responsibilities are as below:
Work as the data strategist, identifying and integrating new datasets that can be leveraged through our product capabilities and work closely with the engineering team to strategize and execute the development of data products
Execute analytical experiments methodically to help solve various problems and make a true impact across various domains and industries
Identify relevant data sources and sets to mine for client business needs, and collect large structured and unstructured datasets and variables
Devise and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity and accuracy
Analyze data for trends and patterns, and Interpret data with a clear objective in mind
Implement analytical models into production by collaborating with software developers and machine learning engineers.
Communicate analytic solutions to stakeholders and implement improvements as needed to operational systems
Benefits

Along with a competitive compensation structure, Zycus believes in an open culture learning environment, where everyone gets a chance to share their ideas and deliver par excellence. Here's a sneak peek to our life at Zycus.",3.4,"Zycus
3.4",Bengaluru,"Princeton, NJ",501 to 1000 employees,1998,Company - Private,Computer Hardware & Software,Information Technology,₹500 million to ₹1 billion (INR),"SAP Ariba, GEP, Coupa Software Inc",0,543185,543185,543185.0,Zycus,Bengaluru,0,22,1,1,1,0,1,data scientist,na,5230,3
162,Senior Staff Data Scientist,"₹ 15,84,219","Job Title: Senior Staff Data Scientist

Company

ServiceNow, The Enterprise Cloud Company, believes in the power of technology to reduce the complexity and make work, work better for people. We transform old, manual ways of working into modern digital workflows around IT, Employees and Customers.

We drive this through a strong focus on our core values of Innovate and execute, Embrace diversity and inclusion, Create belonging, Deliver customer success and Stay hungry and humble. We seek to employ the brightest and most forward-thinking talent on the planet, and we want to hire people who have their best work ahead of them, not behind them.

We are looking for Senior Staff Data Scientist to join our team that is focused around building applications in the area of Field Service Management in Hyderabad, India.

Team

Field Service Management is part of Customer Workflow applications. Apart from Field Service Management, Customer Workflow applications include Case Management, Omni-channel Engagement, Knowledge Management and Communities.

ServiceNow Field Service Management helps organizations to manage, troubleshoot and repair their assets and devices deployed in the field. These applications include the ability to maintain the deployment topology of their field assets that are covered under service agreements, proactive monitoring of field assets through IoT technologies to detect any issues, integrations with Customer Service Management software for receiving customer cases related to field assets, creation of work orders to repair assets, scheduling and assignment of work orders to field technicians based on complex skill, territory and inventory based algorithms that are sensitive to agent work schedules, and routing of field technicians to work locations based on optimal routing algorithms. Field Service Management also provides a delightful mobile experience to field technicians that allow them to work on the go.

Each of the mentioned capabilities above have great scope for innovation. They involve usage of cutting-edge technologies like Applied Statistics/Operational Research, Conversational Systems, Smart Workflows, Real-time Location Analytics to name the few.

Role

This role requires one to be an individual contributor who will be innovating, designing and building application that will help build the critical functionality that will help in the work assignment, planning and scheduling for the agents who go out into the field to serve the customers. One will be expected to:
Build work assignment, scheduling and planning solution that will be scalable and reusable.
Work with Product Management and other Engineering team members to identify and groom business problems and requirements that require deep algorithmic approach.
Leverage concepts from Applied Statistics, Mathematics and/or Operations Research to design and develop the core solution that will be wrapped within larger software modules.
Work closely with the Architects and Developers of associated software modules; which will get built on ServiceNow platform using other reusable components. Goal will be to ensure right integration points and consistent development and deployment discipline.
Work in a Scrum-based Agile development process that is light on documentation and meetings and heavy on coding


In order to be successful in this role, we need someone who has:
Masters/PhD in Mathematics/Statistics/Optimization Techniques.
Over 13+ years of experience in:
Designing and building scalable reusable products/components that are rich in functionality yet simple to use.
Leveraging Complex scheduling and optimization algorithms like Integer Programming, Constraint Programming, Network Models, Graphs et.al
Applying Forecasting, Time Series Analytics and associated concepts.
Deep understanding of data structures, algorithms, object-oriented design, design patterns, and performance/scale considerations, data modeling and databases.
Strong problem-solving, debugging skills and an aptitude for learning new technologies
Strong written and verbal communication.
Must be comfortable with juggling multiple priorities with the ability to manage time effectively
Lead and mentor less experienced engineers.
We provide competitive compensation, generous benefits and a professional atmosphere. This is a very collaborative and inclusive work environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers through working with some of the most advanced technology and talented developers in the business.",3.6,"ServiceNow
3.6",Hyderabad,"Santa Clara, CA",10000+ employees,2004,Company - Public,Enterprise Software & Network Solutions,Information Technology,₹100 to ₹500 billion (INR),"BMC Software, CA Technologies, Salesforce",0,1584219,1584219,1584219.0,ServiceNow,Hyderabad,0,16,0,1,0,0,0,data scientist,senior,4590,3
163,Data Scientist-Risk Mining,"₹ 15,07,311","Amazon.coms Buyer Risk Prevention (BRP) mission is to make Amazon the safest and most trusted place worldwide to transact online. Amazon runs one of the most dynamic e-commerce marketplaces in the world, with nearly 2 million sellers worldwide selling hundreds of millions of items in ten countries. BRP safeguards every financial transaction across all Amazon sites. As such, BRP designs and builds the software systems, risk models, and operational processes that minimize risk and maximize trust in Amazon.com. The BRPorganization is looking for a Data Scientist for its Risk Mining Analytics (RMA)s team, whose mission is to combine advanced analytics with investigator insight to detect negative customer experience, improve system effectiveness, and prevent bad debt across Amazon.

As a Data Scientist II, Risk Mining, you will be responsible for modeling complex problems, discovering insights, and building cutting edge risk algorithms that identify opportunities through statistical models, machine learning, and visualization techniques to improve operational efficiency and reduce bad debt.

You will need to collaborate effectively with business and product leaders within BRP and cross-functional teams to build scalable solutions against high organizational standards. The candidate should be able to apply a breadth of tools, data sources, and Data Science techniques to answer a wide range of high-impact business questions and proactively present new insights in concise and effective manner.

The candidate should be an effective communicator capable of independently driving issues to resolution and communicating insights to non-technical audiences. This is a high impact role with goals that directly impacts the bottom line of the business.
Responsibilities:
·
· Analyze terabytes of data to define and deliver on complex analytical deep dives to unlock insights and build scalable solutions through Data Science to ensure security of Amazons platform and transactions
·
· Build Machine Learning and/or statistical models that evaluate the transaction legitimacy and track impact over time
·
· Ensure data quality throughout all stages of acquisition and processing, including data sourcing/collection, ground truth generation, normalization, transformation, and cross-lingual alignment/mapping
·
· Define and conduct experiments to validate/reject hypotheses, and communicate insights and recommendations to Product and Tech teams
·
· Develop efficient data querying infrastructure for both offline and online use cases
·
· Collaborate with cross-functional teams from multidisciplinary science, engineering and business backgrounds to enhance current automation processes
·
· Learn and understand a broad range of Amazons data resources and know when, how, and which to use and which not to use.
·
· Maintain technical document and communicate results to diverse audiences with effective writing, visualizations, and presentations

Basic Qualifications

· Masters in quantitative discipline, e.g. Mathematics, Statistics, Economics, Artificial Intelligence;
· 5+ years experience in business analytics, forecasting or business planning with emphasis on analytical modeling, quantitative reasoning and metrics reporting preferably from an internet environment
· 5+ years of hands on experience with statistical software tools: SAS, SPSS, Strata, R, Python or Matlab
· Experience in machine learning and statistical techniques such as classification, clustering, regression, statistical inference, collaborative filtering, and natural language processing, experimental design, social networking analysis, feature engineering etc.
Demonstrate understanding and experience with relational data sets, data warehouses, data mining and data analysis techniques

Preferred Qualifications

· Compelling communication and influencing skills and participation in winning the support of management and influence the course of major strategic decisions
· PhD in quantitative discipline, e.g. Mathematics, Statistics, Economics, Artificial Intelligence;
· Experience in e-commerce / on-line companies in fraud / risk control functions",4.2,"Amazon
4.2",Hyderabad,"Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart",0,1507311,1507311,1507311.0,Amazon,Hyderabad,0,26,1,1,0,0,0,data scientist,na,4145,3
164,Associate Data Scientist - MFG,"₹1,473K - ₹2,846K","Noodle's Data Scientists build advanced AI models that change the way our clients do business by empowering them to make better decisions. Our solutions impact small and large businesses ranging from media, to retail companies, to airlines, to e-commerce, financial services, to government agencies. Members of our Data Science team are passionate about problem solving with applied data science and work with clients to explore, specify, and communicate high-value, AI- based solutions. We geek out about AI technology.

As a Data Scientist at Noodle.ai, you will collaborate with the Noodle Client Service team, Data Engineers, SW Engineers, UX Designers, and industry-specific experts from our client companies to build a deep understanding of our clients' business context and then develop, test, and deploy advanced AI models. As we grow, you will also develop reusable IP to help us move faster, dive deeper, and work more efficiently by generalizing the models, methodologies, and supporting infrastructure that you build. As one of the early hires to join the Noodle.ai team, you will have a significant impact on the future of Enterprise Artificial Intelligence.

Qualifications:

Must haves
1+ years of experience in applied artificial intelligence technologies including machine learning, predictive data analytics, and/or data science
BE/B.Tech or Advanced degree in a relevant field (Computer Science, Operations Research, Statistics, Mathematics, Electrical Engineering, or other Computational Science)
Proficient in python
Experience with spark
Knowledge of data science/machine learning concepts
Demonstrated ability to iteratively conceptualize, design and build data-driven analytical models
Strong capabilities in modern analytics languages/tools
Collaborative, open, and respectful working style
Passion for learning and a desire to grow – Noodlers are life-long learners!
Nice to haves
Experience applying advanced AI techniques (g., machine learning, predictive analytics. optimization, semantic analysis, time-series analysis, advanced visualization) to real-world problems
Experience with R
Experience manipulating and preparing large, heterogeneous data sets (""Big Data"") to support advanced analytics
Demonstrated energy and passion that extends beyond your field of study – Are you a computer scientist who writes poetry? A mathematician who loves psychology? An engineer passionate about public policy? We want to build something with
Experience with (and excitement for) interdisciplinary collaboration",4.5,"Noodle.ai
4.5",Bengaluru,"San Francisco, CA",201 to 500 employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹1 to ₹5 billion (INR),-1,0,1473,2846,2159.5,Noodle.ai,Bengaluru,0,4,1,1,1,0,0,data scientist,na,2531,0
165,Data Scientist (Feed Intelligence),"₹1,967K - ₹2,198K","ShareChat is India’s largest regional social media platform that provides a comfortable digitalspace for the next generation of Internet users who want to use the Internet in their native language. It is a platform that helps people share their thoughts, emotions, opinions and discover friends without any language barrier. Founded in 2015, ShareChat offers an easy content consumption and sharing platform in 15 Indian languages. Being an online medium for India’s newest internet users, our platform sees a massive amount of variety in terms of content shared – text, photographs, video content and a wide range of discourses that range from
weekend forwards to political conversations to celebrity updates to local festivals. In a nutshell, ShareChat is at the forefront of the vernacular social media revolution and we want to redefinethe way billions of people are consuming content on social media.

AI @ ShareChat


India’s active internet user population has crossed half a billion in 2019. If you look closely at the first 100 million Internet users and the rest of the users who came online in the last few years, you will notice stark differences in their needs and wants from the Internet. While the first generation Internet users in India weren’t too different from Internet users in the rest of the world, the next wave of users are truly unique in a number of ways. A huge chunk of audience isregional language first audience and therefore wants to consume content and services in their native language. Their taste in content also happens to be vastly different – we observe a long tail of content genres emerging that didn’t exist previously. Despite the internet growing so swiftly, many Indian Internet users are not comfortable with searching on the internet or finding whom to follow in order to satisfy their information needs. A radically simplified paradigm for content delivery is needed for this audience – one that automatically learns the user’s taste and pushes the right content at the right time to them based on their interest. ShareChat harnesses AI in its quest towards this mission possible.

Feed Intelligence


The core product value of ShareChat revolves around its algorithmically generated content feeds. Our Feed Intelligence team is in charge of ensuring all feeds in the ShareChat app remain highly engaging for our users at all times, optimising multiple objectives of relevance, freshness, diversity and so on. The team is working to find answers to a number of interesting research questions. Examples include: How do we adapt the mix of content in feeds to optimize for long term user engagement? How to effectively explore users’ preferences over a long tail of content genres where their tastes are highly dynamic?

Content Intelligence


Our Content Intelligence team is focused on developing models that can accurately make sense of posts so that they can be served to a relevant audience. We are investigating different approaches to create unified multimodal representations for a post that capture visual (from images or video), audio and text data from the post. Such a representation for a post should precisely predict how our users interpret the post and what they feel about it.

Camera Intelligence


Our Camera Intelligence team builds unique capabilities in the ShareChat camera to help our users create engaging, original content on our platform. They focus on efficient implementations of capabilities in Computer Vision (e.g., semantic segmentation, super resolution) and Speech Processing so that they can run on mid to low end smartphones. Our mission is to enable every creator, across the long tail of content genres, to unleash the superpowers of AI and be able to create professional grade content.

We’re HIRING!!


The AI team at ShareChat is growing. We are hiring talented individuals with expertise in the
areas of Recommender Systems, Reinforcement Learning, Bayesian Optimisation, Deep
Learning on Graphs, Computer Vision, Natural Language Processing, Speech Processing and
so on. Our team of world class scientists and engineers push the boundaries of state of the art
in these areas and impact millions of people every single day. We have a strong focus on
research and actively collaborate with academics on open-ended research problems.


Responsibilities
Develop highly scalable algorithms based on state-of-the-art machine learning and deep learning techniques
Apply state of the art in the relevant research domains to make significant contributions to the feature roadmap of the ShareChat app in the aforementioned areas.
Apply expert coding skills to develop scalable product features in partnership with other engineers on app and infrastructure teams
Apply best practices in big data processing to build feature stores, data pipelines and model inference services that can deal with massive scale.
Adapt deep learning algorithms to best exploit modern parallel environments (e.g. distributed clusters, GPUs). In case of on-device applications, tune network architectures to efficiently run on low to medium end smartphones.
Qualifications
MS degree or Ph.D degree in Computer Science or related quantitative discipline
Knowledge of machine learning and deep learning state of the art
Experience in training ML models with frameworks like Tensorflow, PyTorch, MXNet, Caffe, Torch etc.
Excellent coding skills in at least one of Python, C/C++, Java, NodeJS, Go, Scala
Experience with distributed systems, scalable data processing frameworks (e.g., Spark, Kafka) and noSQL systems (e.g., HBase, Cassandra) is a plus.",3.8,"sharechat
3.8",Bengaluru,"Bangalore (India), India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1967,2198,2082.5,sharechat,Bengaluru,0,-1,1,1,1,0,1,data scientist,na,5604,0
